white;black;event;year;heatmap
Hort, Vlastimil;Fischer, Robert James;1970;0.55,0.02,0.08,0.33,0.57,0.43,1.0,0.23,0.06,0.18,0.08,0.41,0.21,0.2,0.38,0.16,0.0,0.0,0.18,0.15,0.07,0.06,0.11,0.0,0.1,0.0,0.07,-0.08,0.28,0.08,-0.03,0.0,-0.13,0.0,-0.2,0.0,-0.06,-0.01,0.0,0.0,0.0,-0.03,-0.09,-0.18,-0.12,-0.17,-0.14,0.01,-0.14,-0.13,-0.0,-0.01,-0.38,-0.07,-0.94,-0.16,-0.1,-0.55,-0.2,-0.7,-0.44,-0.46,-0.22,-0.24
Whisler, W.;Fischer, Robert James;1955;0.41,0.04,0.56,0.47,0.74,0.24,0.26,0.62,0.13,0.13,0.06,0.76,0.26,0.02,0.1,0.04,0.0,0.0,0.37,0.0,0.0,0.11,0.13,0.0,0.0,0.0,0.13,0.04,0.07,-0.13,0.01,0.09,-0.09,0.0,-0.26,0.1,-0.1,-0.03,0.11,-0.07,0.0,0.0,0.0,-0.11,0.0,-0.25,-0.05,0.02,-0.04,-0.13,-0.13,-0.2,-0.04,-0.09,-0.59,-0.11,-0.67,-0.1,-0.3,-1.0,-0.35,-0.42,-0.4,-0.3
Evans, Larry Melvyn;Fischer, Robert James;1962;0.17,0.03,0.11,0.41,0.49,0.45,0.04,0.58,-0.0,-0.03,-0.08,-0.02,0.21,0.12,0.12,0.14,-0.02,0.26,0.19,-0.02,0.18,0.09,0.22,0.02,0.03,0.18,0.16,0.07,0.11,0.0,-0.05,0.0,0.0,0.04,-0.02,-0.01,-0.02,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,-0.09,-0.13,0.0,-0.06,-0.03,-0.07,-0.06,-0.04,-0.14,-0.22,-0.14,-0.35,-0.13,-0.09,-0.72,-0.34,-0.35,-1.0,-0.12
Kortschnoj, Viktor;Fischer, Robert James;1962;0.5,0.09,0.18,1.0,0.64,0.18,0.68,0.13,0.15,0.09,0.02,0.12,0.04,0.15,0.39,0.05,0.03,0.05,0.24,0.02,0.0,0.22,0.13,0.02,-0.02,0.0,0.07,0.0,0.03,0.1,0.08,0.0,-0.05,-0.06,-0.13,0.24,0.04,0.16,0.0,0.03,-0.32,-0.15,0.0,-0.07,-0.09,-0.18,-0.17,-0.02,-0.05,-0.31,-0.17,0.05,-0.1,-0.15,-0.41,-0.15,-0.42,-0.12,-0.46,-0.22,-0.32,-0.57,-0.99,-0.22
Van Foreest,Jorden;Giri,A;2021;0.55,0.07,0.15,0.47,0.46,0.18,0.55,0.43,0.16,0.03,0.16,0.05,0.0,0.1,-0.03,0.11,0.11,0.28,-0.12,0.04,0.1,0.06,0.14,-0.27,0.09,0.02,0.04,0.02,0.04,0.16,-0.05,0.29,-0.05,-0.05,0.0,-0.03,-0.04,0.01,-0.05,-0.0,0.0,0.0,-0.12,0.0,0.0,-0.22,0.0,0.0,-0.02,-0.13,0.09,-0.05,-0.16,-0.16,-0.09,-0.1,-0.32,-0.14,-0.25,-0.42,-0.43,-0.53,-1.0,-0.2
Byrne, Donald;Fischer, Robert James;1956;0.16,0.06,0.12,0.49,0.57,0.32,0.24,0.5,-0.18,0.05,-0.0,0.01,-0.01,0.05,0.15,0.36,0.4,-0.01,0.01,0.0,0.0,0.35,-0.03,0.03,-0.05,-0.02,0.02,0.05,-0.06,0.07,-0.08,0.03,0.0,-0.03,0.07,-0.09,0.09,0.0,0.03,-0.03,0.0,0.05,-0.13,0.0,-0.01,-0.13,-0.14,0.0,-0.08,-0.12,-0.03,-0.03,-0.03,-0.15,-0.54,-0.12,-0.44,0.24,-0.11,-0.36,-0.35,-0.32,-1.0,-0.07
Fischer, Robert James;Kortschnoj, Viktor;1962;0.2,0.27,0.3,0.84,0.33,0.16,1.0,0.06,0.05,-0.04,0.2,0.05,0.1,0.12,0.12,0.05,0.0,0.12,-0.03,0.07,0.14,0.19,0.0,0.07,0.03,-0.03,-0.02,0.05,0.02,0.17,-0.03,0.0,-0.37,-0.04,-0.05,0.07,-0.16,-0.0,-0.01,0.0,-0.04,0.0,-0.06,-0.06,0.0,-0.13,-0.05,0.06,0.0,-0.07,-0.24,-0.14,-0.09,-0.1,-0.37,-0.12,-0.38,-0.07,-0.17,-0.5,-0.45,-0.41,-0.51,-0.1
Filip, Miroslav;Fischer, Robert James;1962;0.66,0.09,0.24,0.76,0.46,0.25,1.0,0.12,0.07,0.06,0.13,0.17,0.23,0.13,0.29,0.13,0.03,0.07,0.05,0.0,0.08,0.11,0.12,0.0,0.07,0.0,0.03,-0.0,-0.01,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,-0.08,-0.08,-0.06,-0.02,-0.44,-0.33,-0.12,0.0,-0.07,-0.02,0.09,-0.03,-0.23,-0.13,-0.22,-0.13,-0.62,-0.1,-0.25,-0.7,-0.2,-0.69,-0.65,-0.11
Turner, Abe;Fischer, Robert James;1956;0.19,0.05,0.1,0.68,0.51,0.33,0.35,0.64,0.07,0.07,0.29,0.23,0.02,0.14,0.14,0.17,0.0,0.0,0.23,0.0,0.02,0.07,0.22,0.12,-0.02,0.07,0.15,0.16,0.07,0.03,0.07,0.02,-0.21,0.0,-0.07,-0.0,-0.05,0.09,-0.17,-0.03,0.0,-0.05,-0.1,-0.06,0.02,-0.19,-0.1,-0.02,-0.03,-0.12,-0.35,-0.05,-0.26,-0.16,-0.3,-0.13,-0.26,-0.06,-0.38,-0.37,-0.43,-0.31,-1.0,-0.05
Filip, Miroslav;Fischer, Robert James;1962;0.28,0.04,0.43,0.89,0.61,0.27,0.7,0.34,0.11,0.13,0.01,0.0,0.16,0.13,0.13,0.13,0.18,0.0,0.32,0.0,0.11,0.21,0.0,0.0,0.05,-0.05,-0.02,0.19,0.0,0.0,0.0,0.04,0.0,0.0,-0.02,-0.07,0.0,0.0,0.05,0.0,0.16,-0.09,0.0,0.0,-0.12,-0.32,0.0,-0.1,-0.13,-0.13,-0.08,-0.2,-0.4,-0.13,-0.13,-0.04,-0.61,-0.21,-0.4,-0.47,-0.26,-0.49,-1.0,-0.15
Caruana,F;Anton Guijarro,D;2021;0.35,0.04,0.45,0.57,0.45,0.47,1.0,0.14,0.11,0.15,0.04,0.23,0.31,0.17,0.12,0.17,-0.02,0.24,0.07,0.0,0.0,0.2,0.16,0.0,0.03,0.0,0.22,-0.08,0.17,0.02,0.0,-0.03,0.01,0.01,-0.11,-0.0,0.03,-0.18,0.01,0.0,0.0,-0.13,0.0,0.02,-0.18,-0.38,-0.18,-0.15,-0.17,-0.17,-0.36,-0.26,-0.03,-0.17,-0.81,-0.08,-0.46,-0.14,-0.23,-0.34,-0.34,-0.41,-0.07,-0.46
Fischer, Robert James;Ames, D.;1955;0.56,0.04,0.44,0.85,1.0,0.05,0.24,0.41,0.14,0.14,0.07,0.04,0.0,0.14,0.03,0.06,0.0,0.04,0.11,0.0,0.2,0.2,0.1,0.04,0.0,-0.01,0.01,0.01,0.01,0.13,-0.06,0.0,-0.06,0.0,0.0,-0.04,-0.07,-0.13,0.03,0.01,0.0,0.0,-0.2,0.0,0.0,-0.01,-0.03,-0.07,-0.14,-0.14,-0.13,-0.03,-0.0,-0.55,-0.1,-0.04,-0.44,-0.03,-0.13,-0.77,-0.39,-0.21,-0.62,-0.64
Fischer, Robert James;Berliner, Hans Jack;1962;0.24,0.06,0.09,0.73,0.3,0.49,0.57,1.0,0.16,0.04,0.01,0.42,0.19,0.05,0.16,0.15,0.0,0.03,0.21,0.08,0.08,0.0,0.02,0.0,0.0,0.0,0.2,-0.0,-0.08,0.01,0.0,0.01,0.0,0.03,0.02,0.07,-0.11,-0.05,0.12,0.07,0.0,-0.13,-0.14,0.0,0.0,-0.1,-0.1,-0.01,-0.09,-0.05,-0.02,0.01,-0.03,-0.27,-0.31,-0.08,-0.52,-0.08,-0.19,-0.74,-0.55,-0.63,-0.77,-0.41
Fischer, Robert James;Bertok, Mario;1970;0.35,0.02,0.18,0.37,0.93,0.57,0.22,1.0,0.08,0.24,0.16,-0.01,0.08,0.08,0.31,0.05,0.08,0.15,0.36,0.57,0.09,0.0,0.07,0.11,0.0,0.0,0.0,0.03,0.07,0.07,-0.02,0.0,0.0,0.0,-0.13,-0.08,0.0,-0.02,0.04,-0.26,-0.07,0.0,-0.38,0.0,-0.11,-0.2,0.0,-0.04,-0.08,-0.16,-0.0,-0.36,-0.17,-0.36,-0.22,-0.06,-0.44,-0.03,-0.12,-0.76,-0.74,-0.23,-0.87,-0.29
Fischer, Robert James;Petrosian, Tigran V;1971;0.29,0.03,0.16,0.27,0.34,0.09,0.66,-0.05,0.18,0.06,0.08,0.37,0.25,0.13,0.19,0.03,0.0,0.12,0.23,0.0,0.0,0.53,0.07,0.16,0.2,0.0,0.01,0.16,-0.01,-0.07,0.17,0.28,-0.01,0.05,0.0,-0.09,0.18,0.07,0.08,-0.06,-0.02,0.0,-0.09,0.05,-0.1,-0.2,-0.03,-0.11,-0.04,-0.04,-0.08,-0.23,-0.09,-0.14,-0.16,-0.38,-0.33,-0.26,-0.07,-0.58,-0.44,-0.4,-1.0,-0.22
Fischer, Robert James;Larsen, Bent;1966;0.64,0.12,0.18,0.58,0.44,0.3,1.0,0.09,0.13,0.12,0.2,-0.02,0.0,0.13,0.32,0.13,0.0,0.08,0.08,0.08,0.11,0.2,0.02,0.04,0.04,-0.0,-0.08,0.02,-0.08,0.0,-0.05,-0.08,0.0,-0.08,-0.09,-0.1,0.07,-0.1,0.08,0.0,-0.12,0.0,-0.21,0.0,-0.12,-0.01,-0.06,0.08,-0.01,-0.03,-0.1,-0.03,-0.03,-0.13,-0.12,-0.13,-0.64,-0.03,-0.1,-0.75,-0.72,-0.2,-0.82,-0.21
Taimanov, Mark E;Fischer, Robert James;1971;0.21,0.03,0.15,0.48,0.25,0.77,0.78,0.14,0.16,0.12,0.01,0.17,0.49,0.29,0.21,0.19,0.02,0.63,0.18,0.0,0.0,0.31,0.0,0.0,0.16,0.06,0.06,0.04,0.02,-0.07,0.0,0.0,0.0,0.08,-0.11,-0.02,-0.14,-0.14,0.09,0.0,0.0,-0.13,0.0,-0.05,0.13,-0.18,0.02,-0.12,-0.08,-0.17,-0.18,-0.14,-0.34,-0.04,-0.39,-0.37,-0.47,-0.09,-0.15,-1.0,-0.2,-0.57,-0.56,-0.7
Spassky, Boris V;Fischer, Robert James;1972;0.56,0.11,0.06,0.24,0.39,0.44,0.05,0.63,0.07,-0.0,0.06,0.36,0.09,0.02,0.27,0.11,-0.15,0.24,0.23,0.16,0.1,0.02,0.0,-0.09,0.0,-0.23,0.02,0.05,0.05,0.09,0.02,-0.02,0.0,-0.06,0.01,0.04,0.0,-0.08,0.04,-0.03,-0.09,-0.06,-0.03,-0.13,-0.08,0.06,0.0,0.0,-0.02,-0.11,-0.0,-0.17,-0.04,-0.1,-0.04,-0.04,-0.56,-0.13,-0.17,-0.23,-1.0,-0.32,-0.04,-0.47
Caruana, Fabiano;Carlsen, Magnus;2018;0.52,0.2,0.24,1.0,0.62,0.15,0.95,0.15,-0.01,0.09,0.22,0.22,0.86,0.24,0.15,0.06,0.03,0.13,0.22,0.18,0.16,0.42,0.1,0.1,0.0,0.27,-0.09,0.0,0.25,0.01,-0.02,0.11,-0.08,-0.11,-0.35,0.0,-0.21,-0.01,-0.02,-0.1,0.0,0.0,-0.32,-0.13,-0.18,-0.2,-0.24,0.0,-0.12,-0.1,-0.74,-0.48,-0.09,-0.57,-0.39,-0.17,-0.49,-0.03,-0.16,-0.29,-0.49,-0.36,-0.91,-0.24
Fischer, Robert James;Ivkov, Borislav;1966;0.62,0.06,0.36,0.66,0.68,0.16,0.3,0.77,0.13,0.13,0.05,0.15,0.0,0.04,0.18,0.13,0.0,0.0,0.08,0.03,0.0,0.08,0.06,0.0,0.0,0.0,-0.08,0.0,0.23,0.1,0.0,0.19,-0.23,0.0,-0.26,-0.13,0.06,0.0,0.0,0.13,-0.07,-0.09,-0.12,-0.11,-0.12,0.01,0.0,0.42,-0.13,-0.06,-0.0,-0.3,-0.16,-0.09,-0.08,-0.13,-0.52,-0.04,-0.13,-1.0,-0.42,-0.36,-0.81,-0.36
Petrosian, Tigran V;Fischer, Robert James;1966;0.32,0.08,0.3,0.99,0.28,0.46,0.35,0.09,0.08,0.12,0.02,0.11,0.04,0.06,0.32,0.59,0.0,0.0,0.16,0.1,0.0,0.16,0.11,0.09,0.0,0.06,0.05,0.03,0.03,0.0,0.0,0.0,0.0,0.05,0.0,0.01,-0.08,-0.11,0.0,0.0,0.0,0.0,0.07,-0.05,-0.01,-0.19,-0.11,0.0,-0.12,-0.07,-0.06,-0.05,-0.16,-0.05,-0.33,-0.12,-0.52,-0.13,-0.23,-1.0,-0.21,-0.45,-0.49,-0.59
Carlsen,M;Nepomniachtchi,I;2021;0.49,0.11,0.21,0.27,0.16,0.3,0.79,0.04,0.03,0.08,0.24,0.0,0.39,0.22,0.22,0.15,-0.02,-0.01,0.09,-0.08,0.0,0.14,0.24,0.32,0.09,-0.01,0.05,0.11,0.09,0.06,0.24,0.06,-0.02,-0.08,-0.02,-0.04,0.19,-0.03,0.02,-0.01,0.0,-0.05,-0.11,0.13,0.01,-0.11,-0.09,-0.07,-0.12,-0.11,-0.08,-0.74,-0.1,-0.03,-0.39,-0.19,-0.41,-0.45,-0.14,-0.4,-0.15,-0.43,-1.0,-0.23
Donchenko,Alexa;Duda,J;2021;0.14,0.38,0.21,0.5,0.44,0.15,1.0,0.25,0.15,0.02,0.31,0.0,0.02,0.15,0.15,0.1,0.0,0.12,-0.01,0.0,0.0,0.14,0.0,0.05,0.0,0.13,0.01,0.23,0.05,0.0,0.0,0.0,0.0,0.01,-0.08,-0.01,0.08,-0.08,0.03,0.0,-0.11,0.23,-0.12,0.0,-0.02,-0.04,0.03,-0.07,-0.06,-0.04,-0.15,-0.01,-0.19,-0.65,-0.15,-0.35,-0.45,0.08,-0.35,-0.58,-0.73,-0.19,-0.44,-0.38
Fischer, Robert James;Hort, Vlastimil;1968;0.39,0.11,0.23,0.59,0.52,0.39,1.0,0.29,0.06,0.14,0.02,0.26,0.0,0.24,0.28,0.17,-0.03,0.54,0.1,0.08,0.15,0.31,0.17,0.07,0.04,0.0,0.11,0.11,0.16,-0.01,0.03,0.04,0.05,0.09,0.08,-0.19,0.0,-0.29,-0.07,-0.11,-0.07,-0.03,0.03,-0.17,-0.21,-0.23,-0.42,0.0,-0.01,-0.04,-0.15,-0.2,-0.28,-0.13,-0.24,-0.42,-0.28,-0.23,-0.14,-0.94,-0.76,-0.31,-0.47,-0.4
Fischer, Robert James;Czerniak, Moshe;1968;0.62,0.13,0.2,0.86,0.93,0.69,1.0,0.28,0.25,0.17,0.03,0.32,0.19,0.21,0.28,0.25,0.03,0.23,0.08,0.8,0.07,0.32,0.0,0.02,0.02,0.01,0.24,0.0,-0.01,-0.15,-0.03,0.0,-0.02,0.05,0.02,-0.38,-0.4,-0.01,-0.1,-0.5,0.0,0.06,-0.28,-0.52,-0.02,-0.07,-0.13,-0.09,-0.1,-0.19,-0.01,-0.01,-0.09,-0.16,-0.38,-0.24,-0.41,-0.28,-0.31,-0.71,-0.59,-0.62,-0.71,-0.78
Byrne, Robert E;Fischer, Robert James;1963;0.57,0.09,0.17,0.76,0.4,0.24,0.55,0.22,0.11,0.05,0.15,0.34,0.22,0.12,0.33,0.11,0.17,0.06,0.25,-0.02,0.04,0.0,0.1,0.0,0.0,0.0,0.02,0.09,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,-0.07,-0.02,0.0,0.0,0.0,-0.16,-0.07,-0.09,0.0,0.0,-0.24,-0.1,0.0,-0.11,-0.07,-0.02,-0.04,-0.06,-0.11,-0.26,-0.11,-0.57,-0.13,-0.16,-1.0,-0.61,-0.2,-0.71,-0.19
Carlsen,M;Grandelius,N;2021;0.32,0.04,0.08,0.04,0.42,0.1,0.48,0.16,0.02,-0.02,0.17,-0.0,0.07,0.22,0.33,0.15,0.0,0.0,0.09,0.27,0.0,0.04,0.31,0.19,0.07,-0.05,0.0,-0.09,0.22,0.05,0.02,0.14,0.03,0.0,0.02,0.02,0.01,0.15,-0.23,-0.02,-0.03,-0.02,-0.01,-0.15,-0.11,-0.06,0.21,-0.05,-0.04,-0.11,0.04,-0.06,-0.16,-0.04,-0.11,-0.18,-0.39,-0.16,-0.1,-0.52,-0.26,-0.27,-0.14,-1.0
Fischer, Robert James;Robatsch, Karl;1962;0.24,0.06,1.0,0.66,0.43,0.23,0.42,0.69,0.15,0.15,0.15,0.76,0.19,0.15,0.09,0.06,0.0,0.0,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.07,0.01,0.01,-0.6,0.0,0.0,-0.07,0.0,0.0,0.09,0.03,0.0,0.0,-0.1,0.0,-0.04,-0.31,-0.04,0.41,-0.15,-0.15,-0.05,-0.05,-0.15,-0.15,-0.32,-0.15,-0.74,-0.24,-0.44,-0.85,-0.53,-0.28,-0.71,-0.63
Fischer, Robert James;Purevzhav, S.;1962;0.24,0.07,0.54,0.66,0.43,0.13,0.02,0.56,0.11,0.2,0.11,0.19,0.0,0.03,0.11,0.06,0.0,0.17,0.26,0.48,0.15,0.08,0.0,0.0,0.0,0.0,-0.05,0.21,0.09,0.03,0.0,0.01,-0.17,0.0,-0.01,0.0,-0.02,0.02,0.0,0.01,0.0,-0.06,-0.06,-0.1,-0.01,-0.08,-0.08,0.08,-0.11,-0.11,-0.01,-0.12,-0.08,-0.11,-0.28,-0.08,-0.33,-0.11,-0.41,-1.0,-0.36,-0.44,-0.65,-0.2
Giri,A;Grandelius,N;2021;0.79,0.05,0.09,0.52,0.53,0.38,0.95,0.27,0.05,0.12,0.07,0.53,0.14,0.06,0.16,0.16,0.0,0.24,0.08,-0.02,0.09,0.11,0.0,0.0,0.07,0.01,0.04,0.2,0.0,0.02,-0.1,0.0,0.02,0.03,-0.01,-0.01,-0.1,-0.05,-0.06,-0.12,-0.03,0.01,-0.01,-0.14,-0.29,-0.15,0.0,0.0,-0.02,-0.16,-0.0,-0.03,-0.21,-0.16,-0.16,-0.04,-0.33,-0.17,-0.39,-1.0,-0.54,-0.69,-0.6,-0.26
Karjakin, Sergey;Carlsen, Magnus;2016;0.35,0.13,0.16,0.8,0.13,0.4,0.47,0.66,0.08,0.06,0.19,0.13,0.0,0.23,1.0,0.21,0.01,0.18,0.03,0.2,0.17,0.3,0.0,0.02,0.04,0.0,0.24,0.15,0.17,0.07,-0.01,0.3,-0.02,-0.05,-0.02,-0.13,0.01,-0.07,0.04,-0.15,0.04,-0.2,-0.14,-0.11,-0.43,-0.21,-0.15,0.0,0.13,0.01,-0.25,-0.7,-0.3,-0.42,-0.08,-0.17,-0.14,-0.35,-0.11,-0.66,-0.76,-0.38,-0.86,-0.06
Fischer, Robert James;Bronstein, David I;1958;0.42,0.09,0.13,0.67,0.31,0.01,1.0,0.03,0.06,0.16,0.3,0.31,0.21,0.26,0.11,0.02,0.1,0.05,0.14,0.02,0.31,0.12,0.19,0.08,-0.07,0.0,-0.28,0.03,0.15,-0.07,0.03,0.0,-0.01,-0.14,0.0,0.0,-0.14,-0.04,0.03,-0.01,-0.05,-0.04,-0.38,-0.07,-0.34,-0.27,-0.04,0.0,-0.01,-0.02,-0.06,0.01,-0.22,-0.12,-0.1,-0.09,-0.14,-0.35,-0.15,-0.52,-0.34,-0.3,-0.79,-0.19
Carlsen, Magnus;Anand, Viswanathan;2013;0.24,0.15,0.78,0.54,0.44,0.39,0.01,0.48,-0.01,0.5,0.12,0.08,0.03,0.14,0.09,0.24,0.19,0.18,0.66,0.19,0.11,0.17,0.0,0.0,-0.04,-0.03,0.06,-0.12,0.17,0.02,-0.01,-0.03,-0.11,-0.21,-0.28,-0.24,0.0,-0.0,-0.02,0.04,0.01,-0.01,-0.2,-0.11,-0.2,0.11,0.02,0.15,-0.12,-0.07,-0.04,-0.24,-1.0,-0.08,-0.1,0.01,-0.45,-0.14,-0.22,-0.6,-0.68,-0.06,-0.08,-0.7
Fischer, Robert James;Seidman, Herbert;1959;0.59,0.05,0.21,0.85,0.97,0.14,0.12,0.54,0.06,0.1,0.11,0.03,0.0,0.11,0.11,0.11,0.01,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.08,-0.07,0.0,0.01,-0.03,0.0,0.0,0.0,-0.53,0.04,0.0,-0.05,0.0,-0.29,0.0,0.0,0.03,0.0,-0.08,-0.13,0.0,-0.18,0.0,0.0,-0.11,-0.05,-0.05,-0.01,-0.11,-0.11,-0.11,-0.11,-0.33,-0.1,-0.18,-0.15,-1.0,-0.33,-0.08,-0.56
Gligoric, Svetozar;Fischer, Robert James;1959;0.16,1.0,0.3,0.71,0.44,0.15,0.02,0.4,0.05,0.09,0.16,0.01,0.0,0.02,0.04,0.15,0.12,0.03,0.15,0.0,0.0,0.53,0.0,0.21,0.0,0.07,-0.01,0.15,0.07,-0.06,0.03,0.0,0.0,0.1,-0.1,0.0,-0.02,0.06,-0.01,0.01,-0.11,0.0,-0.07,-0.15,-0.09,-0.07,0.0,-0.02,-0.02,-0.41,-0.53,-0.09,-0.12,-0.05,0.04,-0.11,-0.26,-0.58,-0.35,-0.4,-0.47,-0.21,-0.05,-0.67
Fischer, Robert James;Matanovic, Aleksandar;1958;0.56,0.16,0.32,0.77,0.57,0.07,0.72,0.17,0.14,0.16,0.39,0.29,0.0,0.16,0.69,0.07,0.0,0.04,0.13,0.0,0.11,0.68,0.07,0.05,0.06,0.0,-0.07,0.02,0.16,0.0,0.05,0.0,-0.16,-0.12,-0.47,0.0,-0.16,0.0,0.04,0.0,-0.15,-0.1,-0.1,-0.03,-0.03,-0.32,-0.1,0.0,-0.01,-0.04,-0.7,-0.11,-0.4,-0.15,-0.06,-0.16,-0.37,-0.03,-0.16,-0.69,-0.54,-0.29,-1.0,-0.16
Fischer, Robert James;Bisguier, Arthur Bernard;1959;0.17,0.1,0.93,0.28,0.52,0.09,-0.02,0.37,0.12,0.24,0.2,0.03,0.17,0.09,-0.02,0.04,0.07,0.14,0.21,-0.11,0.07,0.19,0.07,0.0,0.07,0.07,0.06,0.06,-0.01,-0.03,0.03,0.09,-0.02,0.13,0.0,0.0,-0.12,-0.04,0.04,0.0,0.0,-0.02,-0.22,-0.11,0.0,-0.18,0.0,-0.05,-0.17,-0.22,-0.12,-0.11,-0.13,-0.08,0.08,-0.04,-0.24,-0.25,-1.0,-0.27,-0.47,-0.15,-0.02,-0.5
Fischer, Robert James;Tal, Mihail;1959;0.87,0.07,0.22,0.41,0.73,0.27,1.0,0.25,0.17,0.17,0.1,0.01,0.26,0.18,0.17,0.17,0.0,0.4,0.11,0.0,0.11,0.68,0.26,0.09,0.22,-0.12,0.09,0.14,0.17,-0.12,0.0,0.0,0.0,-0.01,0.05,-0.02,-0.11,-0.01,0.0,0.0,-0.06,0.0,-0.22,-0.08,-0.04,-0.22,0.0,0.0,-0.12,-0.55,-0.52,-0.17,-0.31,-0.11,-0.22,-0.17,-0.7,-0.22,-0.2,-0.42,-0.53,-0.7,-0.78,-0.7
Anand, Viswanathan;Carlsen, Magnus;2014;0.5,0.07,0.06,1.0,0.55,0.27,0.88,0.23,0.12,0.06,0.01,0.09,0.03,0.15,0.48,0.18,0.0,0.01,0.15,0.0,-0.01,0.21,0.18,0.0,0.0,-0.04,0.11,0.07,0.04,0.0,0.0,0.0,-0.13,0.0,0.0,0.1,0.02,-0.02,0.03,0.0,0.0,-0.05,-0.03,0.0,-0.11,-0.39,0.0,-0.11,-0.09,-0.13,-0.03,-0.04,-0.22,-0.16,-0.69,-0.07,-0.47,-0.15,-0.08,-0.81,-0.4,-0.54,-0.61,-0.22
Fischer, Robert James;Ault, Robin;1959;0.16,1.0,0.71,0.99,0.28,0.3,0.13,0.82,0.18,0.18,0.18,0.53,0.04,0.64,0.18,0.23,0.0,0.0,0.26,0.27,0.02,0.11,0.56,0.0,-0.24,0.0,0.0,0.03,0.15,-0.1,-0.04,0.19,0.0,-0.09,-0.05,0.0,-0.14,0.04,-0.06,-0.09,0.0,0.0,-0.11,-0.03,0.0,-0.32,-0.25,-0.22,-0.18,-0.09,-0.07,-0.18,-0.66,-0.18,-0.34,-0.05,-0.49,-0.52,-0.45,-0.52,-0.98,-0.44,-0.71,-0.6
Fischer, Robert James;Letelier, Rene;1959;0.5,0.07,0.3,0.43,0.51,0.04,1.0,0.06,0.13,0.09,0.22,0.07,0.0,0.09,0.14,0.04,0.0,0.12,0.06,0.03,0.04,0.33,0.22,0.03,0.03,-0.0,-0.02,-0.17,0.12,0.08,0.07,0.0,-0.05,-0.13,-0.12,-0.05,-0.02,0.18,0.02,0.05,-0.17,0.0,-0.06,-0.18,-0.09,-0.16,-0.01,-0.01,-0.01,-0.2,-0.22,-0.15,-0.08,-0.24,-0.13,-0.06,-0.23,-0.2,-0.11,-0.42,-0.63,-0.3,-0.66,-0.27
Fischer, Robert James;Cardoso, Radolfo Tan;1958;0.64,0.03,0.46,0.83,0.59,0.46,0.05,0.55,0.18,0.12,0.07,0.38,0.38,0.37,0.53,0.03,0.0,0.27,0.26,0.0,0.45,0.15,0.0,0.36,0.08,0.02,0.57,0.07,-0.08,0.02,0.11,-0.1,0.26,-0.11,-0.53,-0.08,-0.09,-0.01,0.08,-0.01,-0.02,-0.11,-0.86,-0.38,-0.21,-0.26,0.0,-0.01,-0.02,0.0,-0.23,-0.22,-0.11,-0.13,-0.19,-0.21,-0.38,-0.27,-0.11,-1.0,-0.87,-0.62,-0.53,-0.47
Karjakin, Sergey;Carlsen, Magnus;2016;0.46,0.04,0.27,0.97,0.35,0.51,1.0,0.2,0.18,0.07,0.27,0.02,0.24,0.15,0.17,0.18,0.05,0.1,0.16,0.03,0.16,0.2,0.0,0.0,0.0,-0.12,0.16,0.05,0.11,0.02,0.01,0.0,0.0,-0.07,-0.04,-0.02,0.0,0.0,-0.01,0.0,-0.04,0.0,-0.09,0.0,-0.14,-0.38,-0.05,-0.02,-0.02,-0.11,-0.06,-0.01,-0.31,-0.18,-0.12,-0.16,-0.47,-0.16,-0.36,-1.0,-0.71,-0.49,-0.57,-0.39
Fischer, Robert James;Bhend, Edwin;1959;0.42,0.07,0.27,0.56,0.59,0.73,0.9,0.84,0.16,0.13,0.12,-0.37,-0.07,0.16,0.22,0.22,-0.02,0.0,0.13,0.0,-0.21,0.23,0.0,0.0,0.16,0.0,0.21,-0.23,0.05,0.11,0.0,0.0,0.0,0.0,0.01,0.11,0.02,-0.05,-0.14,0.0,0.0,-0.1,0.74,0.0,-0.1,-0.2,-0.21,-1.0,0.02,-0.04,0.05,0.05,-0.08,-0.15,-0.3,-0.19,-0.46,-0.27,-0.38,-0.74,-0.89,-0.08,-0.16,-0.62
Carlsen, Magnus;Anand, Viswanathan;2013;0.54,0.05,0.27,0.15,0.4,0.21,1.0,0.41,0.05,0.1,0.01,0.14,0.14,0.14,0.41,0.07,0.0,0.0,0.06,0.09,0.02,0.33,0.18,0.03,0.09,-0.15,0.27,-0.14,0.2,0.09,0.03,0.07,0.01,-0.0,-0.03,-0.1,-0.07,0.03,-0.08,-0.07,0.0,-0.04,-0.1,0.0,-0.12,-0.12,-0.13,-0.05,-0.06,0.07,-0.01,-0.0,-0.66,-0.1,-0.92,-0.18,-0.28,-0.36,-0.16,-0.76,-0.23,-0.21,-0.45,-0.13
